,CountryName,CountryCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
13781,Japan,JPN,20200319,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,873,29,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13782,Japan,JPN,20200320,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,950,33,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13783,Japan,JPN,20200321,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1007,35,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13784,Japan,JPN,20200322,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1046,36,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13785,Japan,JPN,20200323,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1089,41,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13786,Japan,JPN,20200324,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1128,42,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13787,Japan,JPN,20200325,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1193,43,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13788,Japan,JPN,20200326,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1268,45,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13789,Japan,JPN,20200327,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1364,46,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13790,Japan,JPN,20200328,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1499,49,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13791,Japan,JPN,20200329,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1693,52,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13792,Japan,JPN,20200330,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1866,54,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13793,Japan,JPN,20200331,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1953,56,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13794,Japan,JPN,20200401,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,0,2,1,1,1,0,0,,1953,56,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13795,Japan,JPN,20200402,3,0,1,1,1,1,0,,0,,0,,1,1,2,0,,2,0,8.34353E+11,2,1,1,1,0,0,,2178,57,40.74,40.74,58.33,58.33,42.31,42.31,40.91,40.91,50,50
13796,Japan,JPN,20200403,3,0,1,1,1,1,0,,0,,0,,1,1,3,0,,2,0,0,2,1,1,1,0,0,,2617,63,43.52,43.52,61.9,61.9,44.23,44.23,43.18,43.18,50,50
13797,Japan,JPN,20200404,3,0,1,1,1,1,0,,0,,0,,1,1,3,0,,2,0,0,2,1,1,1,0,0,,2935,69,43.52,43.52,61.9,61.9,44.23,44.23,43.18,43.18,50,50
13798,Japan,JPN,20200405,3,0,1,1,1,1,0,,0,,0,,1,1,3,0,,2,0,0,2,1,1,1,0,0,,3271,70,43.52,43.52,61.9,61.9,44.23,44.23,43.18,43.18,50,50
13799,Japan,JPN,20200406,3,0,1,1,1,1,0,,0,,0,,1,1,3,0,,2,0,0,2,1,1,1,0,0,,3654,73,43.52,43.52,61.9,61.9,44.23,44.23,43.18,43.18,50,50
13800,Japan,JPN,20200407,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,9.90863E+11,0,2,1,1,1,0,0,,3817,80,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13801,Japan,JPN,20200408,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,0,0,2,1,1,1,0,0,,3906,80,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13802,Japan,JPN,20200409,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,0,0,2,1,1,1,0,0,,4257,81,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13803,Japan,JPN,20200410,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,0,0,2,1,1,1,0,0,,4667,85,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13804,Japan,JPN,20200411,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,0,0,2,1,1,1,0,0,,5347,88,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13805,Japan,JPN,20200412,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,0,0,2,1,1,1,0,0,,6748,98,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13806,Japan,JPN,20200413,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,0,0,2,1,1,1,0,0,,7255,102,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13807,Japan,JPN,20200414,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,0,0,2,1,1,1,0,0,,7645,109,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13808,Japan,JPN,20200415,3,0,1,1,1,1,0,,0,,1,0,1,1,3,0,,2,0,0,2,1,1,1,0,0,,8100,119,45.37,45.37,61.9,61.9,45.51,45.51,44.7,44.7,50,50
13809,Japan,JPN,20200416,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,2458012369,2,1,1,1,0,0,,8582,136,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13810,Japan,JPN,20200417,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,9167,148,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13811,Japan,JPN,20200418,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,9795,154,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13812,Japan,JPN,20200419,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,10361,161,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13813,Japan,JPN,20200420,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,16801000000,0,,10751,171,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13814,Japan,JPN,20200421,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,11118,186,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13815,Japan,JPN,20200422,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,11496,186,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13816,Japan,JPN,20200423,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,11772,287,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13817,Japan,JPN,20200424,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,12240,317,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13818,Japan,JPN,20200425,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,12892,334,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13819,Japan,JPN,20200426,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,13182,348,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13820,Japan,JPN,20200427,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,13385,351,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13821,Japan,JPN,20200428,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,13576,376,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13822,Japan,JPN,20200429,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,13852,389,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13823,Japan,JPN,20200430,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,150000000,2,1,1,1,0,0,,14088,415,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13824,Japan,JPN,20200501,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,14281,432,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13825,Japan,JPN,20200502,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,14544,458,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13826,Japan,JPN,20200503,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,14839,492,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13827,Japan,JPN,20200504,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15057,510,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13828,Japan,JPN,20200505,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15231,521,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13829,Japan,JPN,20200506,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15354,543,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13830,Japan,JPN,20200507,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15463,551,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13831,Japan,JPN,20200508,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15547,557,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13832,Japan,JPN,20200509,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15628,601,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13833,Japan,JPN,20200510,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15747,613,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13834,Japan,JPN,20200511,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15798,621,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13835,Japan,JPN,20200512,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,15874,643,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13836,Japan,JPN,20200513,3,0,1,1,1,1,0,,0,,1,1,1,1,3,1,1,2,0,100000000,2,1,1,1,0,0,,16024,668,47.22,47.22,61.9,61.9,50.64,50.64,46.21,46.21,75,75
13837,Japan,JPN,20200514,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16079,687,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13838,Japan,JPN,20200515,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16193,710,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13839,Japan,JPN,20200516,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16237,725,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13840,Japan,JPN,20200517,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16285,744,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13841,Japan,JPN,20200518,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16305,749,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13842,Japan,JPN,20200519,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,491257000,0,2,1,1,1,0,0,,16365,763,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13843,Japan,JPN,20200520,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16385,771,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13844,Japan,JPN,20200521,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16424,777,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13845,Japan,JPN,20200522,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16513,796,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13846,Japan,JPN,20200523,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16536,808,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13847,Japan,JPN,20200524,3,0,1,0,1,0,0,,0,,1,0,1,1,3,1,1,2,0,0,2,1,1,1,0,0,,16550,820,40.74,40.74,53.57,53.57,46.15,46.15,40.91,40.91,75,75
13848,Japan,JPN,20200525,3,0,0,,,,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16581,830,28.7,28.7,35.71,35.71,37.82,37.82,31.06,31.06,75,75
13849,Japan,JPN,20200526,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16623,846,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13850,Japan,JPN,20200527,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16651,858,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13851,Japan,JPN,20200528,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16651,858,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13852,Japan,JPN,20200529,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16719,874,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13853,Japan,JPN,20200530,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16804,886,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13854,Japan,JPN,20200531,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16851,891,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13855,Japan,JPN,20200601,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16884,892,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13856,Japan,JPN,20200602,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16930,894,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13857,Japan,JPN,20200603,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,16986,900,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13858,Japan,JPN,20200604,3,0,0,,1,0,0,,0,,0,,0,,3,1,1,2,0,0,2,1,1,1,0,0,,17018,903,31.48,31.48,40.48,40.48,39.74,39.74,33.33,33.33,75,75
13859,Japan,JPN,20200605,,,,,,,,,,,,,,,,,,,,,,,,,,,,17064,907,,,,,,,,,,
13860,Japan,JPN,20200606,,,,,,,,,,,,,,,,,,,,,,,,,,,,17103,914,,,,,,,,,,
13861,Japan,JPN,20200607,,,,,,,,,,,,,,,,,,,,,,,,,,,,17141,916,,31.48,,40.48,,39.74,,33.33,,75
13862,Japan,JPN,20200608,,,,,,,,,,,,,,,,,,,,,,,,,,,,17174,916,,31.48,,40.48,,39.74,,33.33,,75
13863,Japan,JPN,20200609,,,,,,,,,,,,,,,,,,,,,,,,,,,,17210,916,,31.48,,40.48,,39.74,,33.33,,75
13864,Japan,JPN,20200610,,,,,,,,,,,,,,,,,,,,,,,,,,,,17251,919,,31.48,,40.48,,39.74,,33.33,,75
13865,Japan,JPN,20200611,,,,,,,,,,,,,,,,,,,,,,,,,,,,17292,920,,31.48,,40.48,,39.74,,33.33,,75
13866,Japan,JPN,20200612,,,,,,,,,,,,,,,,,,,,,,,,,,,,17332,922,,31.48,,40.48,,39.74,,33.33,,75
13867,Kazakhstan,KAZ,20200101,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13868,Kazakhstan,KAZ,20200102,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13869,Kazakhstan,KAZ,20200103,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13870,Kazakhstan,KAZ,20200104,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13871,Kazakhstan,KAZ,20200105,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13872,Kazakhstan,KAZ,20200106,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13873,Kazakhstan,KAZ,20200107,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13874,Kazakhstan,KAZ,20200108,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13875,Kazakhstan,KAZ,20200109,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13876,Kazakhstan,KAZ,20200110,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13877,Kazakhstan,KAZ,20200111,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13878,Kazakhstan,KAZ,20200112,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13879,Kazakhstan,KAZ,20200113,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13880,Kazakhstan,KAZ,20200114,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13881,Kazakhstan,KAZ,20200115,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13882,Kazakhstan,KAZ,20200116,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13883,Kazakhstan,KAZ,20200117,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13884,Kazakhstan,KAZ,20200118,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13885,Kazakhstan,KAZ,20200119,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13886,Kazakhstan,KAZ,20200120,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13887,Kazakhstan,KAZ,20200121,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13888,Kazakhstan,KAZ,20200122,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13889,Kazakhstan,KAZ,20200123,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13890,Kazakhstan,KAZ,20200124,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13891,Kazakhstan,KAZ,20200125,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13892,Kazakhstan,KAZ,20200126,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13893,Kazakhstan,KAZ,20200127,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13894,Kazakhstan,KAZ,20200128,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13895,Kazakhstan,KAZ,20200129,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13896,Kazakhstan,KAZ,20200130,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
13897,Kazakhstan,KAZ,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13898,Kazakhstan,KAZ,20200201,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13899,Kazakhstan,KAZ,20200202,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13900,Kazakhstan,KAZ,20200203,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13901,Kazakhstan,KAZ,20200204,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13902,Kazakhstan,KAZ,20200205,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13903,Kazakhstan,KAZ,20200206,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13904,Kazakhstan,KAZ,20200207,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13905,Kazakhstan,KAZ,20200208,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13906,Kazakhstan,KAZ,20200209,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13907,Kazakhstan,KAZ,20200210,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13908,Kazakhstan,KAZ,20200211,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13909,Kazakhstan,KAZ,20200212,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13910,Kazakhstan,KAZ,20200213,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13911,Kazakhstan,KAZ,20200214,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13912,Kazakhstan,KAZ,20200215,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13913,Kazakhstan,KAZ,20200216,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13914,Kazakhstan,KAZ,20200217,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13915,Kazakhstan,KAZ,20200218,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13916,Kazakhstan,KAZ,20200219,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13917,Kazakhstan,KAZ,20200220,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
13918,Kazakhstan,KAZ,20200221,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
